Messzeitpunkt,Temperatur,rel. Luftfeuchte,Luftdruck,UV-Intensität
2024-05-19 14:45:41.555000+00:00,20.14,63.84,997.44,253.12
2024-05-19 14:46:41.745000+00:00,20.01,63.87,997.44,253.12
2024-05-19 14:47:41.989000+00:00,20.03,64.04,997.42,253.12
2024-05-19 14:48:42.100000+00:00,20.28,63.81,997.44,264.38
2024-05-19 14:49:42.088000+00:00,20.39,62.90,997.41,264.38
2024-05-19 14:50:42.625000+00:00,20.36,62.90,997.40,270.00
2024-05-19 14:51:46.874000+00:00,20.32,63.40,997.38,264.38
2024-05-19 14:52:43.454000+00:00,20.33,63.40,997.36,258.75
2024-05-19 14:53:42.570000+00:00,20.23,64.04,997.34,264.38
2024-05-19 14:54:42.624000+00:00,20.16,64.54,997.32,264.38
2024-05-19 14:55:42.767000+00:00,20.03,65.64,997.29,241.88
2024-05-19 14:56:42.903000+00:00,20.21,65.14,997.28,241.88
2024-05-19 14:57:43.044000+00:00,20.23,65.14,997.27,241.88
2024-05-19 14:58:43.193000+00:00,20.26,65.11,997.28,258.75
2024-05-19 14:59:43.327000+00:00,20.48,64.71,997.31,247.50
2024-05-19 15:00:43.489000+00:00,20.55,64.68,997.33,225.00
2024-05-19 15:01:43.585000+00:00,20.66,64.28,997.35,230.62
2024-05-19 15:02:43.767000+00:00,20.50,64.91,997.34,225.00
2024-05-19 15:03:43.884000+00:00,20.48,64.61,997.33,247.50
2024-05-19 15:04:43.933000+00:00,20.70,64.18,997.33,253.12
2024-05-19 15:05:44.117000+00:00,20.69,64.28,997.32,225.00
2024-05-19 15:06:44.171000+00:00,20.59,64.78,997.30,236.25
2024-05-19 15:07:44.318000+00:00,20.72,64.28,997.28,236.25
2024-05-19 15:08:44.401000+00:00,20.64,64.58,997.28,230.62
2024-05-19 15:09:44.608000+00:00,20.84,64.25,997.28,236.25
2024-05-19 15:10:44.672000+00:00,20.91,64.54,997.31,230.62
2024-05-19 15:11:45.016000+00:00,20.80,64.65,997.32,230.62
2024-05-19 15:12:44.946000+00:00,20.84,65.15,997.34,230.62
2024-05-19 15:13:47.605000+00:00,20.95,64.95,997.34,236.25
2024-05-19 15:14:45.346000+00:00,21.04,64.51,997.33,213.75
2024-05-19 15:15:45.338000+00:00,20.85,65.15,997.33,213.75
2024-05-19 15:16:45.477000+00:00,20.82,65.15,997.32,225.00
2024-05-19 15:17:45.724000+00:00,20.87,65.55,997.32,213.75
2024-05-19 15:18:45.780000+00:00,20.99,65.22,997.31,208.12
2024-05-19 15:19:45.873000+00:00,20.92,65.15,997.31,202.50
2024-05-19 15:20:45.934000+00:00,20.99,65.22,997.30,202.50
2024-05-19 15:21:46.090000+00:00,20.99,65.31,997.29,202.50
2024-05-19 15:22:46.147000+00:00,20.89,65.55,997.28,202.50
2024-05-19 15:23:46.304000+00:00,20.91,65.75,997.27,196.88
2024-05-19 15:24:46.477000+00:00,20.88,65.75,997.26,196.88
2024-05-19 15:25:46.534000+00:00,20.77,64.95,997.24,191.25
2024-05-19 15:26:46.664000+00:00,20.67,63.98,997.22,191.25
2024-05-19 15:27:46.813000+00:00,20.67,63.07,997.20,185.62
2024-05-19 15:28:46.972000+00:00,20.64,62.37,997.21,185.62
2024-05-19 15:29:47.116000+00:00,20.61,61.36,997.22,180.00
2024-05-19 15:30:47.262000+00:00,20.54,60.57,997.17,180.00
2024-05-19 15:31:47.398000+00:00,20.50,60.97,997.17,174.38
2024-05-19 15:32:47.624000+00:00,20.52,60.86,997.16,174.38
2024-05-19 15:33:47.712000+00:00,20.42,61.00,997.17,174.38
2024-05-19 15:34:47.786000+00:00,20.43,61.10,997.15,168.75
2024-05-19 15:35:47.891000+00:00,20.38,62.00,997.18,168.75
2024-05-19 15:36:48.572000+00:00,20.38,61.90,997.19,163.12
2024-05-19 15:37:48.039000+00:00,20.38,62.00,997.16,168.75
2024-05-19 15:38:48.195000+00:00,20.33,62.40,997.19,168.75
2024-05-19 15:39:48.333000+00:00,20.51,61.90,997.18,168.75
2024-05-19 15:40:48.544000+00:00,20.54,61.97,997.17,163.12
2024-05-19 15:41:48.618000+00:00,20.51,62.00,997.18,168.75
2024-05-19 15:42:48.694000+00:00,20.33,62.10,997.18,168.75
2024-05-19 15:43:48.772000+00:00,20.29,62.30,997.19,168.75
2024-05-19 15:44:48.911000+00:00,20.24,62.63,997.19,168.75
2024-05-19 15:45:49.101000+00:00,20.28,62.70,997.16,168.75
2024-05-19 15:46:50.064000+00:00,20.31,62.90,997.16,168.75
2024-05-19 15:47:49.427000+00:00,20.28,63.20,997.19,174.38
2024-05-19 15:48:49.619000+00:00,20.38,62.80,997.14,174.38
2024-05-19 15:49:49.466000+00:00,20.28,62.90,997.13,174.38
2024-05-19 15:50:49.625000+00:00,20.29,63.00,997.11,174.38
2024-05-19 15:51:49.710000+00:00,20.26,62.73,997.09,174.38
2024-05-19 15:52:49.850000+00:00,20.20,62.83,997.08,174.38
2024-05-19 15:53:50.007000+00:00,20.24,62.93,997.07,174.38
2024-05-19 15:54:50.078000+00:00,20.33,62.60,997.08,168.75
2024-05-19 15:55:50.206000+00:00,20.33,62.70,997.09,168.75
2024-05-19 15:56:50.350000+00:00,20.28,62.40,997.08,168.75
2024-05-19 15:57:50.488000+00:00,20.26,62.23,997.07,168.75
2024-05-19 15:58:50.691000+00:00,20.31,62.40,997.05,168.75
2024-05-19 15:59:50.871000+00:00,20.42,62.40,997.08,163.12
2024-05-19 16:00:50.891000+00:00,20.54,62.27,997.07,168.75
2024-05-19 16:01:50.955000+00:00,20.61,62.07,997.04,168.75
2024-05-19 16:02:51.180000+00:00,20.59,61.57,997.03,163.12
2024-05-19 16:03:51.288000+00:00,20.36,62.40,997.05,163.12
2024-05-19 16:04:51.332000+00:00,20.36,62.20,997.06,163.12
2024-05-19 16:05:51.509000+00:00,20.18,62.43,997.06,163.12
2024-05-19 16:06:51.652000+00:00,20.13,62.63,997.07,163.12
2024-05-19 16:07:51.711000+00:00,20.21,62.33,997.06,163.12
2024-05-19 16:08:51.895000+00:00,20.06,62.63,997.06,163.12
2024-05-19 16:09:51.969000+00:00,20.02,62.86,997.06,163.12
2024-05-19 16:10:52.115000+00:00,20.05,63.13,997.06,163.12
2024-05-19 16:11:52.261000+00:00,20.14,63.13,997.04,163.12
2024-05-19 16:12:52.331000+00:00,20.03,63.76,997.07,163.12
2024-05-19 16:13:52.489000+00:00,20.03,63.56,997.05,163.12
2024-05-19 16:14:52.588000+00:00,20.03,63.73,997.05,163.12
2024-05-19 16:15:52.629000+00:00,20.14,63.53,997.07,163.12
2024-05-19 16:16:52.882000+00:00,20.03,63.87,997.08,163.12
2024-05-19 16:17:52.985000+00:00,20.06,63.53,997.09,163.12
2024-05-19 16:18:53.040000+00:00,20.13,63.53,997.09,163.12
2024-05-19 16:19:53.179000+00:00,19.98,63.56,997.07,163.12
2024-05-19 16:20:55.252000+00:00,19.87,63.87,997.07,163.12
2024-05-19 16:21:53.402000+00:00,19.88,63.96,997.06,163.12
2024-05-19 16:22:53.566000+00:00,19.87,63.36,997.07,163.12
2024-05-19 16:23:53.693000+00:00,19.78,63.09,997.05,163.12
2024-05-19 16:24:53.898000+00:00,19.80,62.96,997.02,168.75
2024-05-19 16:25:53.966000+00:00,19.81,62.69,997.01,163.12
2024-05-19 16:26:54.045000+00:00,19.78,62.99,997.03,151.88
2024-05-19 16:27:54.116000+00:00,19.65,63.19,997.02,151.88
2024-05-19 16:28:54.254000+00:00,19.61,63.29,997.04,163.12
2024-05-19 16:29:54.414000+00:00,19.71,63.29,997.04,163.12
2024-05-19 16:30:54.519000+00:00,19.66,62.99,997.03,163.12
2024-05-19 16:31:54.609000+00:00,19.74,62.79,997.02,163.12
2024-05-19 16:32:55.179000+00:00,19.88,62.76,997.01,168.75
2024-05-19 16:33:54.950000+00:00,19.98,62.56,997.02,168.75
2024-05-19 16:34:54.923000+00:00,20.11,62.03,997.01,168.75
2024-05-19 16:35:55.093000+00:00,19.94,62.36,997.00,168.75
2024-05-19 16:36:55.144000+00:00,19.94,62.76,997.01,168.75
2024-05-19 16:37:55.290000+00:00,19.98,62.56,997.01,168.75
2024-05-19 16:38:55.473000+00:00,19.88,62.76,997.01,174.38
2024-05-19 16:39:55.536000+00:00,19.92,62.76,997.00,174.38
2024-05-19 16:40:56.836000+00:00,19.86,62.76,997.03,174.38
2024-05-19 16:41:55.830000+00:00,19.98,62.96,997.02,174.38
2024-05-19 16:42:56.588000+00:00,20.05,62.43,997.01,174.38
2024-05-19 16:43:55.996000+00:00,20.05,62.26,997.01,174.38
2024-05-19 16:44:56.120000+00:00,20.06,62.43,997.00,174.38
2024-05-19 16:45:56.265000+00:00,20.08,62.43,996.99,174.38
2024-05-19 16:46:56.403000+00:00,20.18,62.13,996.97,174.38
2024-05-19 16:47:56.575000+00:00,20.17,62.03,996.93,174.38
2024-05-19 16:48:56.681000+00:00,20.33,61.90,996.92,174.38
2024-05-19 16:49:56.849000+00:00,20.18,62.03,996.93,174.38
2024-05-19 16:50:56.906000+00:00,20.23,62.33,996.93,174.38
2024-05-19 16:51:57.090000+00:00,20.33,61.90,996.91,174.38
2024-05-19 16:52:57.232000+00:00,20.29,61.90,996.89,174.38
2024-05-19 16:53:57.275000+00:00,20.35,61.70,996.91,168.75
2024-05-19 16:54:57.440000+00:00,20.38,61.90,996.90,168.75
2024-05-19 16:55:57.596000+00:00,20.51,61.67,996.92,168.75
2024-05-19 16:56:57.746000+00:00,20.38,61.40,996.92,163.12
2024-05-19 16:57:57.785000+00:00,20.28,61.90,996.94,163.12
2024-05-19 16:58:57.968000+00:00,20.29,61.80,996.92,163.12
2024-05-19 16:59:58.041000+00:00,20.29,61.50,996.93,163.12
2024-05-19 17:00:58.188000+00:00,20.18,61.22,996.93,157.50
2024-05-19 17:01:58.293000+00:00,20.18,61.13,996.93,157.50
2024-05-19 17:02:58.485000+00:00,20.18,61.52,996.93,151.88
2024-05-19 17:03:59.177000+00:00,20.32,61.00,996.92,151.88
2024-05-19 17:04:58.541000+00:00,20.35,60.69,996.93,151.88
2024-05-19 17:05:58.626000+00:00,20.48,60.80,996.94,151.88
2024-05-19 17:06:58.710000+00:00,20.33,60.49,996.95,151.88
2024-05-19 17:07:58.901000+00:00,20.20,61.02,996.96,151.88
2024-05-19 17:08:59.794000+00:00,20.16,61.13,996.97,151.88
2024-05-19 17:09:59.105000+00:00,20.13,60.93,996.96,146.25
2024-05-19 17:10:59.427000+00:00,20.23,60.72,996.96,146.25
2024-05-19 17:11:59.430000+00:00,20.18,60.72,996.96,146.25
2024-05-19 17:12:59.502000+00:00,20.21,60.82,996.96,146.25
2024-05-19 17:13:59.579000+00:00,20.23,60.32,996.94,146.25
2024-05-19 17:14:59.632000+00:00,20.23,60.82,996.93,140.62
2024-05-19 17:15:59.823000+00:00,20.16,60.12,996.94,140.62
2024-05-19 17:16:59.921000+00:00,20.08,60.72,996.92,135.00
2024-05-19 17:18:00.124000+00:00,20.13,60.62,996.93,135.00
2024-05-19 17:19:00.190000+00:00,20.02,60.25,996.92,135.00
2024-05-19 17:20:00.350000+00:00,20.03,60.32,996.94,135.00
2024-05-19 17:21:02.411000+00:00,19.98,60.55,996.95,135.00
2024-05-19 17:22:00.567000+00:00,20.05,60.32,996.97,129.38
2024-05-19 17:23:00.674000+00:00,20.05,60.45,996.98,129.38
2024-05-19 17:24:00.807000+00:00,20.17,60.32,997.02,123.75
2024-05-19 17:25:01.872000+00:00,20.13,60.32,997.06,123.75
2024-05-19 17:26:01.013000+00:00,20.06,60.02,997.08,118.12
2024-05-19 17:27:01.127000+00:00,19.92,60.75,997.11,118.12
2024-05-19 17:28:01.227000+00:00,19.83,60.58,997.11,118.12
2024-05-19 17:29:01.345000+00:00,19.74,60.98,997.11,112.50
2024-05-19 17:30:01.367000+00:00,19.73,61.18,997.12,112.50
2024-05-19 17:31:01.554000+00:00,19.68,61.08,997.12,112.50
2024-05-19 17:32:01.690000+00:00,19.65,61.49,997.13,106.88
2024-05-19 17:33:01.796000+00:00,19.74,61.29,997.14,106.88
2024-05-19 17:34:01.838000+00:00,19.80,61.35,997.16,101.25
2024-05-19 17:35:02.031000+00:00,19.73,61.49,997.16,101.25
2024-05-19 17:36:02.186000+00:00,19.73,61.58,997.19,95.62
2024-05-19 17:37:02.217000+00:00,19.61,61.58,997.17,90.00
2024-05-19 17:38:02.485000+00:00,19.56,61.82,997.17,95.62
2024-05-19 17:39:02.466000+00:00,19.66,61.69,997.17,95.62
2024-05-19 17:40:03.613000+00:00,19.58,61.69,997.18,95.62
2024-05-19 17:41:03.203000+00:00,19.61,61.58,997.17,90.00
2024-05-19 17:42:02.860000+00:00,19.50,62.02,997.19,90.00
2024-05-19 17:43:03.030000+00:00,19.43,62.12,997.20,84.38
2024-05-19 17:44:03.194000+00:00,19.33,62.42,997.21,78.75
2024-05-19 17:45:03.271000+00:00,19.36,62.52,997.22,73.12
2024-05-19 17:46:04.104000+00:00,19.33,62.65,997.23,67.50
2024-05-19 17:47:03.593000+00:00,19.21,63.05,997.22,67.50
2024-05-19 17:48:03.766000+00:00,19.14,63.35,997.22,67.50
2024-05-19 17:49:03.861000+00:00,19.18,63.25,997.22,61.88
2024-05-19 17:50:03.963000+00:00,19.19,63.25,997.23,61.88
2024-05-19 17:51:03.945000+00:00,19.08,63.68,997.22,61.88
2024-05-19 17:52:04.609000+00:00,19.02,63.89,997.22,56.25
2024-05-19 17:53:04.207000+00:00,18.95,64.19,997.21,56.25
2024-05-19 17:54:04.240000+00:00,18.95,64.09,997.21,56.25
2024-05-19 17:55:04.384000+00:00,18.95,64.19,997.20,56.25
2024-05-19 17:56:04.570000+00:00,18.91,64.39,997.18,50.62
2024-05-19 17:57:04.665000+00:00,18.91,64.29,997.17,50.62
2024-05-19 17:58:04.737000+00:00,18.84,64.72,997.15,50.62
2024-05-19 17:59:04.912000+00:00,18.76,64.82,997.14,50.62
2024-05-19 18:00:04.990000+00:00,18.70,64.92,997.13,45.00
2024-05-19 18:01:05.136000+00:00,18.70,64.92,997.13,45.00
2024-05-19 18:02:05.254000+00:00,18.69,64.92,997.13,45.00
2024-05-19 18:03:05.359000+00:00,18.69,65.02,997.12,45.00
2024-05-19 18:04:05.484000+00:00,18.63,65.22,997.12,45.00
2024-05-19 18:05:05.801000+00:00,18.57,65.66,997.12,45.00
2024-05-19 18:06:05.727000+00:00,18.52,65.86,997.10,39.38
2024-05-19 18:07:05.793000+00:00,18.50,66.06,997.08,39.38
2024-05-19 18:08:06.408000+00:00,18.52,65.86,997.07,39.38
2024-05-19 18:09:06.059000+00:00,18.54,66.06,997.06,39.38
2024-05-19 18:10:06.117000+00:00,18.48,66.27,997.05,39.38
2024-05-19 18:11:06.403000+00:00,18.41,66.39,997.05,39.38
2024-05-19 18:12:06.373000+00:00,18.42,66.39,997.06,39.38
2024-05-19 18:13:06.560000+00:00,18.45,66.36,997.07,39.38
2024-05-19 18:14:06.713000+00:00,18.42,66.60,997.06,33.75
2024-05-19 18:15:06.820000+00:00,18.37,66.80,997.05,33.75
2024-05-19 18:16:06.892000+00:00,18.39,66.60,997.04,33.75
2024-05-19 18:17:07.124000+00:00,18.42,66.47,997.03,33.75
2024-05-19 18:18:07.248000+00:00,18.41,66.60,997.03,33.75
2024-05-19 18:19:07.250000+00:00,18.33,66.90,997.03,33.75
2024-05-19 18:20:07.473000+00:00,18.33,67.00,997.03,33.75
2024-05-19 18:21:07.552000+00:00,18.37,67.00,997.02,33.75
2024-05-19 18:22:07.686000+00:00,18.35,66.90,997.02,33.75
2024-05-19 18:23:07.869000+00:00,18.33,67.20,997.03,33.75
2024-05-19 18:24:07.922000+00:00,18.30,67.30,997.01,28.12
2024-05-19 18:25:08.087000+00:00,18.25,67.40,997.00,28.12
2024-05-19 18:26:08.183000+00:00,18.15,67.54,997.00,28.12
2024-05-19 18:27:08.225000+00:00,18.18,67.54,997.00,28.12
2024-05-19 18:28:08.382000+00:00,18.23,67.40,997.00,28.12
2024-05-19 18:29:08.534000+00:00,18.25,67.30,996.99,28.12
2024-05-19 18:30:08.653000+00:00,18.17,67.74,996.99,28.12
2024-05-19 18:31:08.849000+00:00,18.11,67.84,996.98,22.50
2024-05-19 18:32:08.967000+00:00,18.08,68.04,996.98,22.50
2024-05-19 18:33:09.205000+00:00,18.05,67.74,996.98,22.50
2024-05-19 18:34:10.503000+00:00,18.05,67.94,996.98,22.50
2024-05-19 18:35:09.301000+00:00,18.03,68.14,996.98,22.50
2024-05-19 18:36:09.372000+00:00,17.97,68.24,996.99,22.50
2024-05-19 18:37:09.431000+00:00,17.99,68.24,997.00,22.50
2024-05-19 18:38:09.652000+00:00,17.95,68.27,997.00,16.88
2024-05-19 18:39:09.685000+00:00,17.93,68.48,997.01,16.88
2024-05-19 18:40:09.858000+00:00,17.96,68.34,997.03,16.88
2024-05-19 18:41:10.012000+00:00,17.95,68.44,997.05,16.88
2024-05-19 18:42:10.068000+00:00,17.95,68.44,997.07,16.88
2024-05-19 18:43:10.148000+00:00,17.95,68.48,997.09,16.88
2024-05-19 18:44:10.281000+00:00,17.87,68.77,997.10,16.88
2024-05-19 18:45:10.348000+00:00,17.86,68.77,997.11,11.25
2024-05-19 18:46:10.407000+00:00,17.86,68.88,997.12,11.25
2024-05-19 18:47:10.678000+00:00,17.81,68.88,997.12,11.25
2024-05-19 18:48:10.966000+00:00,17.86,68.77,997.11,11.25
2024-05-19 18:49:10.800000+00:00,17.87,68.98,997.09,11.25
2024-05-19 18:50:10.980000+00:00,17.84,68.98,997.07,11.25
2024-05-19 18:51:11.022000+00:00,17.81,69.08,997.06,11.25
2024-05-19 18:52:11.184000+00:00,17.82,69.08,997.05,5.62
2024-05-19 18:53:11.272000+00:00,17.79,69.28,997.06,5.62
2024-05-19 18:54:11.352000+00:00,17.77,69.18,997.07,5.62
2024-05-19 18:55:11.490000+00:00,17.74,69.48,997.08,5.62
2024-05-19 18:56:11.677000+00:00,17.72,69.42,997.10,5.62
2024-05-19 18:57:11.729000+00:00,17.68,69.62,997.11,5.62
2024-05-19 18:58:11.780000+00:00,17.63,69.82,997.13,5.62
2024-05-19 18:59:11.967000+00:00,17.58,69.92,997.14,5.62
2024-05-19 19:00:12.011000+00:00,17.55,70.12,997.14,5.62
2024-05-19 19:01:12.182000+00:00,17.51,70.22,997.14,5.62
2024-05-19 19:02:22.296000+00:00,17.52,70.32,997.14,0.00
2024-05-19 19:03:12.451000+00:00,17.59,69.92,997.15,0.00
2024-05-19 19:04:12.461000+00:00,17.63,69.72,997.15,0.00
2024-05-19 19:05:12.644000+00:00,17.68,69.82,997.14,0.00
2024-05-19 19:06:12.698000+00:00,17.55,70.12,997.15,0.00
2024-05-19 19:07:12.893000+00:00,17.52,70.42,997.16,0.00
2024-05-19 19:08:13.033000+00:00,17.46,70.56,997.17,0.00
2024-05-19 19:09:13.086000+00:00,17.51,70.32,997.19,0.00
2024-05-19 19:10:13.252000+00:00,17.55,70.22,997.19,0.00
2024-05-19 19:11:13.407000+00:00,17.54,70.32,997.21,0.00
2024-05-19 19:12:13.428000+00:00,17.54,70.53,997.22,0.00
2024-05-19 19:13:13.482000+00:00,17.51,70.62,997.23,0.00
2024-05-19 19:14:13.682000+00:00,17.44,70.86,997.25,0.00
2024-05-19 19:15:13.806000+00:00,17.44,70.86,997.29,0.00
2024-05-19 19:16:13.869000+00:00,17.41,71.17,997.31,0.00
2024-05-19 19:17:14.075000+00:00,17.38,71.37,997.33,0.00
2024-05-19 19:18:14.385000+00:00,17.40,71.47,997.31,0.00
2024-05-19 19:19:14.301000+00:00,17.41,71.57,997.32,0.00
2024-05-19 19:20:14.458000+00:00,17.46,71.97,997.34,0.00
2024-05-19 19:21:14.493000+00:00,17.40,72.07,997.32,0.00
2024-05-19 19:22:14.641000+00:00,17.38,71.97,997.35,0.00
2024-05-19 19:23:14.865000+00:00,17.43,71.77,997.38,0.00
2024-05-19 19:24:14.906000+00:00,17.37,71.97,997.38,0.00
2024-05-19 19:25:15.062000+00:00,17.31,72.07,997.38,0.00
2024-05-19 19:26:15.178000+00:00,17.25,72.41,997.39,0.00
2024-05-19 19:27:15.229000+00:00,17.23,72.61,997.39,0.00
2024-05-19 19:28:15.452000+00:00,17.25,72.48,997.40,0.00
2024-05-19 19:29:15.558000+00:00,17.25,72.71,997.40,0.00
2024-05-19 19:30:15.604000+00:00,17.26,72.78,997.40,0.00
2024-05-19 19:31:15.740000+00:00,17.21,73.02,997.40,0.00
2024-05-19 19:32:15.987000+00:00,17.19,73.11,997.39,0.00
2024-05-19 19:33:16.122000+00:00,17.18,73.32,997.37,0.00
2024-05-19 19:34:16.151000+00:00,17.18,73.52,997.35,0.00
2024-05-19 19:35:16.278000+00:00,17.14,73.62,997.33,0.00
2024-05-19 19:36:16.333000+00:00,17.15,73.62,997.33,0.00
2024-05-19 19:37:16.494000+00:00,17.14,73.52,997.33,0.00
2024-05-19 19:38:16.648000+00:00,17.14,73.42,997.33,0.00
2024-05-19 19:39:16.791000+00:00,17.14,73.62,997.34,0.00
2024-05-19 19:40:16.900000+00:00,17.11,73.72,997.35,0.00
2024-05-19 19:41:17.053000+00:00,17.12,73.62,997.35,0.00
2024-05-19 19:42:17.103000+00:00,17.08,73.42,997.36,0.00
2024-05-19 19:43:17.177000+00:00,17.07,73.02,997.37,0.00
2024-05-19 19:44:17.286000+00:00,17.07,72.51,997.38,0.00
2024-05-19 19:45:17.358000+00:00,17.12,72.41,997.40,0.00
2024-05-19 19:46:17.452000+00:00,17.11,72.00,997.41,0.00
2024-05-19 19:47:17.555000+00:00,17.08,71.40,997.42,0.00
2024-05-19 19:48:17.612000+00:00,17.06,71.50,997.43,0.00
2024-05-19 19:49:17.686000+00:00,17.08,71.40,997.44,0.00
2024-05-19 19:50:18.795000+00:00,17.15,71.20,997.44,0.00
2024-05-19 19:51:17.938000+00:00,17.14,71.10,997.45,0.00
2024-05-19 19:52:18.075000+00:00,17.16,70.89,997.46,0.00
2024-05-19 19:53:18.324000+00:00,17.14,70.79,997.47,0.00
2024-05-19 19:54:18.327000+00:00,17.11,70.69,997.49,0.00
2024-05-19 19:55:18.388000+00:00,17.03,70.89,997.51,0.00
2024-05-19 19:56:18.579000+00:00,17.01,70.83,997.52,0.00
2024-05-19 19:57:18.636000+00:00,16.93,71.13,997.53,0.00
2024-05-19 19:58:18.820000+00:00,16.91,71.13,997.55,0.00
2024-05-19 19:59:18.941000+00:00,16.93,71.23,997.56,0.00
2024-05-19 20:00:18.994000+00:00,16.91,71.23,997.58,0.00
2024-05-19 20:01:19.155000+00:00,16.94,71.13,997.59,0.00
2024-05-19 20:02:19.264000+00:00,16.94,71.13,997.60,0.00
2024-05-19 20:03:19.494000+00:00,16.94,71.03,997.61,0.00
2024-05-19 20:04:30.320000+00:00,16.96,71.03,997.61,0.00
2024-05-19 20:05:20.607000+00:00,16.91,71.23,997.63,0.00
2024-05-19 20:06:19.686000+00:00,16.88,71.44,997.64,0.00
2024-05-19 20:07:19.807000+00:00,16.85,71.44,997.64,0.00
2024-05-19 20:08:19.872000+00:00,16.83,71.53,997.66,0.00
2024-05-19 20:09:20.029000+00:00,16.85,71.53,997.66,0.00
2024-05-19 20:10:20.080000+00:00,16.83,71.73,997.67,0.00
2024-05-19 20:11:20.326000+00:00,16.82,71.73,997.68,0.00
2024-05-19 20:12:20.434000+00:00,16.81,71.94,997.68,0.00
2024-05-19 20:13:20.527000+00:00,16.85,71.94,997.68,0.00
2024-05-19 20:14:20.620000+00:00,16.85,71.94,997.67,0.00
2024-05-19 20:15:21.684000+00:00,16.83,72.14,997.67,0.00
2024-05-19 20:16:20.815000+00:00,16.79,72.55,997.67,0.00
2024-05-19 20:17:21.180000+00:00,16.73,72.99,997.67,0.00
2024-05-19 20:18:21.231000+00:00,16.70,73.28,997.67,0.00
2024-05-19 20:19:21.179000+00:00,16.64,73.69,997.67,0.00
2024-05-19 20:20:21.364000+00:00,16.60,73.79,997.68,0.00
2024-05-19 20:21:21.431000+00:00,16.61,74.10,997.68,0.00
2024-05-19 20:22:21.579000+00:00,16.67,73.90,997.69,0.00
2024-05-19 20:23:21.706000+00:00,16.67,74.19,997.71,0.00
2024-05-19 20:24:21.785000+00:00,16.66,74.40,997.72,0.00
2024-05-19 20:25:21.841000+00:00,16.66,74.30,997.74,0.00
2024-05-19 20:26:22.155000+00:00,16.67,74.40,997.74,0.00
2024-05-19 20:27:22.110000+00:00,16.64,75.31,997.75,0.00
2024-05-19 20:28:22.175000+00:00,16.49,76.46,997.75,0.00
2024-05-19 20:29:22.413000+00:00,16.34,77.47,997.76,0.00
2024-05-19 20:30:22.461000+00:00,16.27,77.81,997.76,0.00
2024-05-19 20:31:22.607000+00:00,16.34,77.17,997.76,0.00
2024-05-19 20:32:23.071000+00:00,16.41,77.17,997.77,0.00
2024-05-19 20:33:22.954000+00:00,16.42,77.17,997.77,0.00
2024-05-19 20:34:23.016000+00:00,16.33,77.91,997.78,0.00
2024-05-19 20:35:23.118000+00:00,16.21,78.42,997.79,0.00
2024-05-19 20:36:23.147000+00:00,16.21,78.01,997.79,0.00
2024-05-19 20:37:23.310000+00:00,16.28,77.71,997.78,0.00
2024-05-19 20:38:23.484000+00:00,16.38,77.26,997.77,0.00
2024-05-19 20:39:23.571000+00:00,16.34,77.67,997.77,0.00
2024-05-19 20:40:23.640000+00:00,16.33,77.77,997.76,0.00
2024-05-19 20:41:23.748000+00:00,16.27,78.31,997.75,0.00
2024-05-19 20:42:23.785000+00:00,16.25,78.52,997.75,0.00
2024-05-19 20:43:23.924000+00:00,16.27,78.31,997.74,0.00
2024-05-19 20:44:24.178000+00:00,16.30,78.31,997.75,0.00
2024-05-19 20:45:24.167000+00:00,16.28,78.31,997.74,0.00
2024-05-19 20:46:24.295000+00:00,16.25,78.11,997.75,0.00
2024-05-19 20:47:24.507000+00:00,16.31,77.81,997.75,0.00
2024-05-19 20:48:24.795000+00:00,16.35,77.77,997.75,0.00
2024-05-19 20:49:24.735000+00:00,16.27,78.42,997.75,0.00
2024-05-19 20:50:24.864000+00:00,16.09,79.13,997.76,0.00
2024-05-19 20:51:24.955000+00:00,16.04,79.57,997.76,0.00
2024-05-19 20:52:25.700000+00:00,15.97,79.77,997.76,0.00
2024-05-19 20:53:25.211000+00:00,16.07,79.16,997.76,0.00
2024-05-19 20:54:25.955000+00:00,16.12,78.92,997.76,0.00
2024-05-19 20:55:25.231000+00:00,16.07,79.26,997.76,0.00
2024-05-19 20:56:25.468000+00:00,16.09,78.96,997.76,0.00
2024-05-19 20:57:25.519000+00:00,16.09,78.96,997.76,0.00
2024-05-19 20:58:25.653000+00:00,16.04,79.06,997.76,0.00
2024-05-19 20:59:25.851000+00:00,15.96,79.26,997.76,0.00
2024-05-19 21:00:25.905000+00:00,15.96,79.36,997.76,0.00
2024-05-19 21:01:26.696000+00:00,15.89,79.30,997.76,0.00
2024-05-19 21:02:26.270000+00:00,15.83,79.50,997.77,0.00
2024-05-19 21:03:27.249000+00:00,15.90,79.06,997.77,0.00
2024-05-19 21:04:26.495000+00:00,15.94,78.75,997.77,0.00
2024-05-19 21:05:26.661000+00:00,15.86,79.10,997.79,0.00
2024-05-19 21:06:26.686000+00:00,15.75,79.40,997.79,0.00
2024-05-19 21:07:26.859000+00:00,15.65,79.64,997.81,0.00
2024-05-19 21:08:27.018000+00:00,15.67,79.60,997.82,0.00
2024-05-19 21:09:27.087000+00:00,15.72,79.40,997.82,0.00
