,createdAt,Luftdruck,Temperatur,UV-Intensität,rel. Luftfeuchte
390,2024-05-22 22:44:34.838000+00:00,1002.01,15.29,0.0,78.87
391,2024-05-22 22:45:35.006000+00:00,1002.02,15.38,0.0,78.56
392,2024-05-22 22:46:35.112000+00:00,1002.03,15.41,0.0,78.12
393,2024-05-22 22:47:35.812000+00:00,1002.01,,0.0,78.26
394,2024-05-22 22:48:35.400000+00:00,1001.99,,0.0,78.26
395,2024-05-22 22:49:35.494000+00:00,,15.38,0.0,78.16
396,2024-05-22 22:50:35.563000+00:00,1001.98,15.39,0.0,78.06
397,2024-05-22 22:51:35.656000+00:00,,15.41,0.0,77.86
398,2024-05-22 22:52:35.826000+00:00,,15.54,0.0,77.41
399,2024-05-22 22:53:35.864000+00:00,,15.5,0.0,77.41
400,2024-05-22 22:54:35.942000+00:00,1001.94,15.57,0.0,77.51
401,2024-05-22 22:55:36.134000+00:00,1001.95,15.68,0.0,77.28
402,2024-05-22 22:56:36.161000+00:00,1001.94,15.69,0.0,77.07
403,2024-05-22 22:57:36.341000+00:00,1001.93,15.65,0.0,77.37
404,2024-05-22 22:58:36.443000+00:00,1001.91,15.59,0.0,77.82
405,2024-05-22 22:59:36.505000+00:00,1001.92,15.57,0.0,78.02
406,2024-05-22 23:00:36.616000+00:00,1001.92,15.51,0.0,78.02
407,2024-05-22 23:01:36.722000+00:00,1001.93,15.51,0.0,78.02
408,2024-05-22 23:02:36.885000+00:00,1001.91,15.57,0.0,
409,2024-05-22 23:03:36.966000+00:00,1001.91,15.64,0.0,
410,2024-05-22 23:04:37.055000+00:00,1001.91,15.8,0.0,76.97
411,2024-05-22 23:05:37.096000+00:00,1001.9,15.82,0.0,76.77
412,2024-05-22 23:06:37.281000+00:00,1001.88,15.74,0.0,76.87
413,2024-05-22 23:07:37.882000+00:00,1001.88,15.83,0.0,76.56
414,2024-05-22 23:08:37.425000+00:00,1001.87,15.71,0.0,76.87
415,2024-05-22 23:09:37.569000+00:00,1001.87,15.72,0.0,76.67
416,2024-05-22 23:10:37.733000+00:00,1001.88,15.72,0.0,76.77
417,2024-05-22 23:11:37.828000+00:00,1001.86,15.8,0.0,75.85
418,2024-05-22 23:12:37.973000+00:00,1001.85,15.68,0.0,76.16
419,2024-05-22 23:13:38.104000+00:00,1001.84,15.67,0.0,76.16
420,2024-05-22 23:14:38.134000+00:00,1001.84,15.62,0.0,76.2
421,2024-05-22 23:15:38.294000+00:00,1001.84,15.56,0.0,75.99
422,2024-05-22 23:16:38.385000+00:00,1001.83,15.51,0.0,75.99
423,2024-05-22 23:17:38.584000+00:00,1001.82,15.53,0.0,75.79
424,2024-05-22 23:18:38.705000+00:00,,15.64,0.0,75.65
425,2024-05-22 23:19:38.786000+00:00,,15.74,0.0,75.04
426,2024-05-22 23:20:38.839000+00:00,,15.83,0.0,74.74
427,2024-05-22 23:21:38.975000+00:00,,15.87,0.0,
428,2024-05-22 23:22:39.152000+00:00,,15.8,0.0,
429,2024-05-22 23:23:39.199000+00:00,,,0.0,
430,2024-05-22 23:24:39.364000+00:00,,,0.0,
431,2024-05-22 23:25:39.452000+00:00,,15.74,0.0,
432,2024-05-22 23:26:39.565000+00:00,1001.68,15.67,0.0,75.25
433,2024-05-22 23:27:39.700000+00:00,1001.68,15.59,0.0,75.69
434,2024-05-22 23:28:40.960000+00:00,1001.66,15.68,0.0,75.45
435,2024-05-22 23:29:40.002000+00:00,1001.66,15.56,0.0,75.99
436,2024-05-22 23:30:40.064000+00:00,1001.65,15.64,0.0,
437,2024-05-22 23:31:40.266000+00:00,1001.65,,0.0,
438,2024-05-22 23:32:40.368000+00:00,1001.66,15.56,0.0,
439,2024-05-22 23:33:40.455000+00:00,1001.68,15.53,0.0,
440,2024-05-22 23:34:40.676000+00:00,,,0.0,
441,2024-05-22 23:35:40.674000+00:00,1001.67,,0.0,
442,2024-05-22 23:36:40.762000+00:00,1001.66,15.43,0.0,76.7
443,2024-05-22 23:37:43.169000+00:00,1001.66,15.36,0.0,
444,2024-05-22 23:38:40.888000+00:00,1001.65,15.32,0.0,
445,2024-05-22 23:39:41.027000+00:00,1001.65,15.41,0.0,76.84
446,2024-05-22 23:40:41.190000+00:00,1001.66,15.47,0.0,76.7
447,2024-05-22 23:41:41.325000+00:00,1001.65,15.47,0.0,76.6
448,2024-05-22 23:42:41.413000+00:00,1001.64,15.41,0.0,76.8
449,2024-05-22 23:43:41.495000+00:00,1001.64,15.38,0.0,76.84
450,2024-05-22 23:44:41.611000+00:00,,15.36,0.0,76.74
451,2024-05-22 23:45:41.743000+00:00,,15.35,0.0,76.74
452,2024-05-22 23:46:42.830000+00:00,1001.64,15.41,0.0,76.54
453,2024-05-22 23:47:42.234000+00:00,1001.64,15.36,0.0,76.74
454,2024-05-22 23:48:42.247000+00:00,1001.65,15.36,0.0,76.84
455,2024-05-22 23:49:42.269000+00:00,1001.65,15.32,0.0,76.94
456,2024-05-22 23:50:42.368000+00:00,1001.67,15.43,0.0,76.7
457,2024-05-22 23:51:42.410000+00:00,1001.68,15.59,0.0,76.2
458,2024-05-22 23:52:42.621000+00:00,,15.56,0.0,76.29
459,2024-05-22 23:53:50.082000+00:00,,15.65,0.0,75.96
460,2024-05-22 23:54:43.803000+00:00,1001.68,15.59,0.0,75.89
461,2024-05-22 23:55:43+00:00,1001.67,15.57,0.0,75.99
462,2024-05-22 23:56:43.085000+00:00,1001.67,15.62,0.0,75.99
463,2024-05-22 23:57:43.249000+00:00,1001.67,15.53,0.0,76.2
464,2024-05-22 23:58:43.391000+00:00,1001.67,15.43,0.0,76.5
465,2024-05-22 23:59:43.469000+00:00,1001.66,15.38,0.0,76.74
466,2024-05-23 00:00:43.647000+00:00,1001.65,15.34,0.0,76.94
467,2024-05-23 00:01:43.733000+00:00,1001.65,15.38,0.0,76.84
468,2024-05-23 00:02:43.775000+00:00,1001.65,15.49,0.0,76.29
469,2024-05-23 00:03:44.059000+00:00,1001.65,15.64,0.0,75.76
470,2024-05-23 00:04:44.098000+00:00,1001.66,15.54,0.0,75.69
471,2024-05-23 00:05:44.215000+00:00,1001.66,15.49,0.0,76.2
472,2024-05-23 00:06:44.316000+00:00,1001.64,15.56,0.0,75.89
473,2024-05-23 00:07:44.401000+00:00,1001.64,15.39,0.0,76.33
474,2024-05-23 00:08:44.519000+00:00,1001.64,15.47,0.0,76.2
475,2024-05-23 00:09:44.679000+00:00,1001.64,15.36,0.0,76.64
476,2024-05-23 00:10:44.787000+00:00,1001.63,15.28,0.0,76.94
477,2024-05-23 00:11:44.939000+00:00,1001.63,15.25,0.0,77.14
478,2024-05-23 00:12:44.997000+00:00,1001.64,15.34,0.0,76.94
479,2024-05-23 00:13:45.151000+00:00,1001.63,15.5,0.0,76.29
480,2024-05-23 00:14:45.337000+00:00,1001.63,15.34,0.0,76.64
481,2024-05-23 00:15:45.459000+00:00,1001.63,15.25,0.0,77.14
482,2024-05-23 00:16:45.581000+00:00,1001.63,15.27,0.0,77.45
483,2024-05-23 00:17:45.740000+00:00,,15.39,0.0,76.94
484,2024-05-23 00:18:45.782000+00:00,,15.46,0.0,
485,2024-05-23 00:19:45.940000+00:00,,,0.0,
486,2024-05-23 00:20:46.804000+00:00,,,0.0,
487,2024-05-23 00:21:46.246000+00:00,,,0.0,
488,2024-05-23 00:22:46.338000+00:00,,,0.0,
489,2024-05-23 00:23:46.440000+00:00,,,0.0,
490,2024-05-23 00:24:46.501000+00:00,,,0.0,
491,2024-05-23 00:25:46.684000+00:00,1001.7,15.14,0.0,
492,2024-05-23 00:26:46.769000+00:00,1001.71,15.09,0.0,78.6
493,2024-05-23 00:27:46.840000+00:00,1001.71,15.1,0.0,78.6
494,2024-05-23 00:28:46.981000+00:00,1001.71,15.02,0.0,78.8
495,2024-05-23 00:29:47.013000+00:00,1001.72,15.01,0.0,79.11
496,2024-05-23 00:30:47.142000+00:00,1001.72,15.03,0.0,79.0
497,2024-05-23 00:31:47.345000+00:00,1001.72,15.16,0.0,78.6
498,2024-05-23 00:32:47.509000+00:00,1001.73,15.1,0.0,78.6
499,2024-05-23 00:33:47.548000+00:00,1001.72,15.01,0.0,79.21
500,2024-05-23 00:34:47.651000+00:00,1001.73,15.07,0.0,79.11
501,2024-05-23 00:35:47.685000+00:00,1001.74,,0.0,
502,2024-05-23 00:36:47.857000+00:00,1001.72,,0.0,
503,2024-05-23 00:37:47.931000+00:00,1001.72,,0.0,
504,2024-05-23 00:38:48.075000+00:00,1001.71,14.98,0.0,79.41
505,2024-05-23 00:39:48.130000+00:00,1001.71,14.94,0.0,79.85
506,2024-05-23 00:40:48.355000+00:00,1001.71,14.98,0.0,79.85
507,2024-05-23 00:41:48.398000+00:00,1001.71,14.98,0.0,79.61
508,2024-05-23 00:42:48.480000+00:00,1001.7,15.11,0.0,79.11
509,2024-05-23 00:43:48.536000+00:00,1001.7,,0.0,
510,2024-05-23 00:44:48.662000+00:00,1001.7,,0.0,79.0
511,2024-05-23 00:45:48.805000+00:00,1001.69,15.01,0.0,79.51
512,2024-05-23 00:46:49.036000+00:00,1001.71,14.99,0.0,79.51
513,2024-05-23 00:47:50.092000+00:00,1001.72,14.98,0.0,79.55
514,2024-05-23 00:48:49.167000+00:00,1001.72,14.89,0.0,79.65
515,2024-05-23 00:49:49.371000+00:00,1001.72,14.96,0.0,79.55
516,2024-05-23 00:50:49.405000+00:00,1001.72,14.98,0.0,79.31
517,2024-05-23 00:51:50.331000+00:00,1001.72,14.92,0.0,79.35
518,2024-05-23 00:52:49.721000+00:00,1001.71,14.8,0.0,79.96
519,2024-05-23 00:53:49.746000+00:00,1001.71,14.89,0.0,79.85
520,2024-05-23 00:54:49.822000+00:00,1001.71,,0.0,
521,2024-05-23 00:55:49.945000+00:00,1001.72,14.88,0.0,79.55
522,2024-05-23 00:56:50.043000+00:00,1001.73,14.86,0.0,79.85
523,2024-05-23 00:57:50.197000+00:00,1001.74,14.83,0.0,80.06
524,2024-05-23 00:58:50.291000+00:00,1001.75,14.8,0.0,79.96
525,2024-05-23 00:59:51.316000+00:00,1001.75,14.94,0.0,79.55
526,2024-05-23 01:00:50.596000+00:00,1001.76,15.06,0.0,79.11
527,2024-05-23 01:01:50.667000+00:00,1001.75,,0.0,
528,2024-05-23 01:02:50.837000+00:00,1001.75,14.88,0.0,79.55
529,2024-05-23 01:03:50.898000+00:00,1001.74,,0.0,
530,2024-05-23 01:04:51.859000+00:00,1001.73,14.78,0.0,79.96
531,2024-05-23 01:05:51.085000+00:00,1001.72,,0.0,79.75
532,2024-05-23 01:06:51.281000+00:00,1001.73,,0.0,79.65
533,2024-05-23 01:07:51.603000+00:00,1001.73,,0.0,80.19
534,2024-05-23 01:08:51.485000+00:00,1001.74,14.5,0.0,
535,2024-05-23 01:09:51.662000+00:00,,14.47,0.0,
536,2024-05-23 01:10:51.800000+00:00,,14.45,0.0,
537,2024-05-23 01:11:51.952000+00:00,1001.73,14.52,0.0,
538,2024-05-23 01:12:51.920000+00:00,1001.75,14.62,0.0,80.3
539,2024-05-23 01:13:52.124000+00:00,1001.75,14.62,0.0,80.1
540,2024-05-23 01:14:52.176000+00:00,1001.76,14.6,0.0,80.1
541,2024-05-23 01:15:52.235000+00:00,1001.76,14.52,0.0,
542,2024-05-23 01:16:52.370000+00:00,1001.77,14.6,0.0,79.9
543,2024-05-23 01:17:52.533000+00:00,,14.64,0.0,79.59
544,2024-05-23 01:18:52.508000+00:00,,14.51,0.0,79.9
545,2024-05-23 01:19:52.722000+00:00,,14.54,0.0,79.9
546,2024-05-23 01:20:52.796000+00:00,,14.57,0.0,79.69
547,2024-05-23 01:21:53.824000+00:00,,14.52,0.0,79.59
548,2024-05-23 01:22:52.988000+00:00,,14.5,0.0,79.49
549,2024-05-23 01:23:53.119000+00:00,1001.74,,0.0,79.38
550,2024-05-23 01:24:53.256000+00:00,1001.73,,0.0,
551,2024-05-23 01:25:53.469000+00:00,1001.74,14.47,0.0,
552,2024-05-23 01:26:53.508000+00:00,1001.75,14.45,0.0,
553,2024-05-23 01:27:53.650000+00:00,1001.74,14.4,0.0,79.72
554,2024-05-23 01:28:53.869000+00:00,1001.74,,0.0,79.52
555,2024-05-23 01:29:53.933000+00:00,1001.74,14.4,0.0,79.52
556,2024-05-23 01:30:54.026000+00:00,1001.74,14.36,0.0,79.72
557,2024-05-23 01:31:54.131000+00:00,1001.74,14.32,0.0,80.03
558,2024-05-23 01:32:54.269000+00:00,1001.75,14.37,0.0,79.83
559,2024-05-23 01:33:54.282000+00:00,1001.74,14.35,0.0,79.83
560,2024-05-23 01:34:54.447000+00:00,1001.75,14.42,0.0,79.52
561,2024-05-23 01:35:54.495000+00:00,1001.75,14.39,0.0,
562,2024-05-23 01:36:54.564000+00:00,1001.76,14.33,0.0,79.63
563,2024-05-23 01:37:54.793000+00:00,1001.76,14.33,0.0,79.63
564,2024-05-23 01:38:54.820000+00:00,1001.77,14.29,0.0,79.93
565,2024-05-23 01:39:54.969000+00:00,1001.78,14.33,0.0,79.93
566,2024-05-23 01:40:55.094000+00:00,1001.77,14.4,0.0,79.63
567,2024-05-23 01:41:55.161000+00:00,1001.77,14.36,0.0,79.83
568,2024-05-23 01:42:55.241000+00:00,,14.37,0.0,79.83
569,2024-05-23 01:43:55.411000+00:00,,,0.0,79.63
570,2024-05-23 01:44:55.463000+00:00,,14.36,0.0,79.72
571,2024-05-23 01:45:55.645000+00:00,,14.29,0.0,79.93
572,2024-05-23 01:46:55.764000+00:00,,14.29,0.0,79.83
573,2024-05-23 01:47:55.868000+00:00,,14.2,0.0,80.47
574,2024-05-23 01:48:55.976000+00:00,,14.32,0.0,79.93
575,2024-05-23 01:49:56.106000+00:00,1001.82,14.27,0.0,80.03
576,2024-05-23 01:50:56.158000+00:00,1001.83,14.32,0.0,79.83
577,2024-05-23 01:51:56.229000+00:00,1001.84,14.28,0.0,80.27
578,2024-05-23 01:52:56.426000+00:00,1001.85,,0.0,80.03
579,2024-05-23 01:53:56.523000+00:00,1001.85,14.24,0.0,80.47
580,2024-05-23 01:54:56.594000+00:00,1001.84,14.32,0.0,
581,2024-05-23 01:55:56.732000+00:00,1001.85,,0.0,
582,2024-05-23 01:56:56.848000+00:00,1001.85,,0.0,
583,2024-05-23 01:57:56.890000+00:00,1001.84,,0.0,
584,2024-05-23 01:58:57.075000+00:00,1001.85,14.09,0.0,80.88
585,2024-05-23 01:59:57.184000+00:00,1001.85,14.12,0.0,80.98
586,2024-05-23 02:00:57.310000+00:00,1001.84,14.02,0.0,81.12
587,2024-05-23 02:01:57.421000+00:00,,13.89,0.0,81.93
588,2024-05-23 02:02:57.563000+00:00,,13.87,0.0,81.84
589,2024-05-23 02:03:57.636000+00:00,,14.02,0.0,81.53
590,2024-05-23 02:04:57.708000+00:00,,14.03,0.0,81.33
591,2024-05-23 02:05:57.868000+00:00,,14.02,0.0,81.12
592,2024-05-23 02:06:57.915000+00:00,1001.81,14.1,0.0,81.09
593,2024-05-23 02:07:58.171000+00:00,1001.81,14.18,0.0,80.78
594,2024-05-23 02:08:58.210000+00:00,1001.8,,0.0,
595,2024-05-23 02:09:58.372000+00:00,1001.79,13.99,0.0,81.33
596,2024-05-23 02:10:58.544000+00:00,1001.79,13.99,0.0,81.33
597,2024-05-23 02:11:58.588000+00:00,1001.78,,0.0,
598,2024-05-23 02:12:58.628000+00:00,1001.79,,0.0,
599,2024-05-23 02:13:58.782000+00:00,1001.78,13.84,0.0,81.84
600,2024-05-23 02:14:58.910000+00:00,1001.78,13.88,0.0,81.73
601,2024-05-23 02:15:59.066000+00:00,1001.78,13.95,0.0,81.43
602,2024-05-23 02:16:59.299000+00:00,1001.78,13.84,0.0,81.53
603,2024-05-23 02:17:59.405000+00:00,1001.77,13.84,0.0,81.73
604,2024-05-23 02:18:59.557000+00:00,1001.76,13.87,0.0,81.73
605,2024-05-23 02:19:59.620000+00:00,1001.76,13.96,0.0,81.23
606,2024-05-23 02:21:01.475000+00:00,,13.95,0.0,81.23
607,2024-05-23 02:21:59.839000+00:00,,13.78,0.0,81.77
608,2024-05-23 02:23:00.033000+00:00,,13.87,0.0,81.73
609,2024-05-23 02:24:00.112000+00:00,1001.75,13.85,0.0,81.53
610,2024-05-23 02:25:00.169000+00:00,1001.75,13.66,0.0,82.38
611,2024-05-23 02:26:00.300000+00:00,1001.75,13.71,0.0,82.38
612,2024-05-23 02:27:00.359000+00:00,1001.75,13.82,0.0,81.84
613,2024-05-23 02:28:00.445000+00:00,1001.75,13.96,0.0,81.33
614,2024-05-23 02:29:00.629000+00:00,1001.74,13.89,0.0,81.23
615,2024-05-23 02:30:00.693000+00:00,1001.74,,0.0,81.43
616,2024-05-23 02:31:00.810000+00:00,1001.74,,0.0,
617,2024-05-23 02:32:00.988000+00:00,1001.74,,0.0,
618,2024-05-23 02:33:01.223000+00:00,,,0.0,
619,2024-05-23 02:34:01.196000+00:00,,,0.0,
620,2024-05-23 02:35:01.330000+00:00,,,0.0,
621,2024-05-23 02:36:01.389000+00:00,,13.7,0.0,81.87
622,2024-05-23 02:37:03.517000+00:00,,,0.0,
623,2024-05-23 02:38:01.671000+00:00,1001.77,13.69,0.0,82.07
624,2024-05-23 02:39:01.791000+00:00,1001.79,13.67,0.0,82.07
625,2024-05-23 02:40:01.947000+00:00,1001.79,13.6,0.0,82.42
626,2024-05-23 02:41:02.115000+00:00,1001.8,13.63,0.0,82.18
627,2024-05-23 02:42:02.205000+00:00,1001.8,13.62,0.0,82.28
628,2024-05-23 02:43:02.278000+00:00,1001.81,13.66,0.0,82.18
629,2024-05-23 02:44:02.440000+00:00,1001.81,13.59,0.0,82.42
630,2024-05-23 02:45:02.570000+00:00,1001.81,13.62,0.0,82.42
631,2024-05-23 02:46:02.717000+00:00,1001.81,13.6,0.0,82.28
632,2024-05-23 02:47:02.965000+00:00,1001.8,13.66,0.0,82.07
633,2024-05-23 02:48:03.114000+00:00,1001.8,13.7,0.0,81.87
634,2024-05-23 02:49:03.044000+00:00,1001.79,13.55,0.0,82.12
635,2024-05-23 02:50:03.258000+00:00,1001.78,13.51,0.0,82.62
636,2024-05-23 02:51:03.285000+00:00,1001.78,,0.0,82.73
637,2024-05-23 02:52:03.466000+00:00,1001.77,13.59,0.0,82.42
638,2024-05-23 02:53:04.383000+00:00,1001.77,13.71,0.0,81.77
639,2024-05-23 02:54:04.349000+00:00,1001.76,,0.0,81.46
640,2024-05-23 02:55:03.741000+00:00,1001.76,13.66,0.0,81.98
641,2024-05-23 02:56:04.017000+00:00,1001.75,13.6,0.0,82.01
642,2024-05-23 02:57:03.984000+00:00,1001.75,13.63,0.0,82.07
643,2024-05-23 02:58:04.145000+00:00,1001.74,,0.0,81.46
644,2024-05-23 02:59:04.278000+00:00,1001.73,,0.0,
645,2024-05-23 03:00:04.312000+00:00,1001.72,13.67,0.0,81.67
646,2024-05-23 03:01:04.502000+00:00,1001.72,13.62,0.0,82.18
647,2024-05-23 03:02:04.635000+00:00,1001.73,13.57,0.0,82.32
648,2024-05-23 03:03:04.845000+00:00,1001.73,13.63,0.0,81.98
649,2024-05-23 03:04:04.909000+00:00,1001.74,13.49,0.0,82.62
650,2024-05-23 03:05:05.001000+00:00,,13.66,0.0,82.18
651,2024-05-23 03:06:05.036000+00:00,,,0.0,81.67
652,2024-05-23 03:07:05.199000+00:00,,13.62,0.0,
653,2024-05-23 03:08:05.348000+00:00,,13.48,0.0,82.52
654,2024-05-23 03:09:05.436000+00:00,,13.49,0.0,82.62
655,2024-05-23 03:10:05.517000+00:00,,13.48,0.0,82.73
656,2024-05-23 03:11:05.726000+00:00,1001.86,13.6,0.0,82.18
657,2024-05-23 03:12:05.807000+00:00,,13.6,0.0,82.07
658,2024-05-23 03:13:05.862000+00:00,,13.62,0.0,82.07
659,2024-05-23 03:14:06.024000+00:00,1001.9,13.45,0.0,82.73
660,2024-05-23 03:15:06.150000+00:00,1001.91,13.52,0.0,82.62
661,2024-05-23 03:16:06.190000+00:00,1001.92,13.6,0.0,82.21
662,2024-05-23 03:17:06.440000+00:00,1001.92,13.46,0.0,82.73
663,2024-05-23 03:18:06.568000+00:00,1001.93,13.41,0.0,83.13
664,2024-05-23 03:19:06.578000+00:00,,13.41,0.0,82.93
665,2024-05-23 03:20:06.696000+00:00,,13.38,,83.34
666,2024-05-23 03:21:06.746000+00:00,,13.36,,83.34
667,2024-05-23 03:22:06.878000+00:00,1001.94,13.55,,
668,2024-05-23 03:23:07.134000+00:00,1001.94,13.69,,
669,2024-05-23 03:24:07.199000+00:00,1001.94,,,
670,2024-05-23 03:25:07.247000+00:00,1001.95,,,
671,2024-05-23 03:26:07.425000+00:00,1001.95,,,
672,2024-05-23 03:27:07.474000+00:00,1001.96,,,
673,2024-05-23 03:28:07.606000+00:00,1001.96,13.49,5.62,
674,2024-05-23 03:29:09.570000+00:00,1001.97,13.29,,83.68
675,2024-05-23 03:30:08.377000+00:00,1001.97,13.1,,84.53
676,2024-05-23 03:31:07.944000+00:00,1001.97,13.15,,84.59
677,2024-05-23 03:32:08.092000+00:00,1001.97,13.15,,84.5
678,2024-05-23 03:33:08.271000+00:00,1001.96,13.2,,84.5
679,2024-05-23 03:34:08.311000+00:00,1001.96,13.23,,84.29
680,2024-05-23 03:35:08.495000+00:00,1001.96,13.23,,84.19
681,2024-05-23 03:36:08.640000+00:00,1001.95,13.2,,84.59
682,2024-05-23 03:37:08.727000+00:00,1001.95,13.3,11.25,84.19
683,2024-05-23 03:38:08.931000+00:00,1001.95,13.33,11.25,83.78
684,2024-05-23 03:39:08.944000+00:00,1001.96,13.32,11.25,84.19
685,2024-05-23 03:40:09.865000+00:00,1001.96,13.49,11.25,83.54
686,2024-05-23 03:41:09.500000+00:00,1001.97,13.44,11.25,83.64
687,2024-05-23 03:42:09.352000+00:00,1001.97,13.62,11.25,82.89
688,2024-05-23 03:43:09.415000+00:00,1001.97,13.54,11.25,82.82
689,2024-05-23 03:44:09.605000+00:00,1001.98,,11.25,83.89
690,2024-05-23 03:45:09.640000+00:00,1001.99,,16.88,
691,2024-05-23 03:46:09.702000+00:00,1002.0,13.49,16.88,83.64
692,2024-05-23 03:47:09.974000+00:00,1002.01,13.71,16.88,82.68
693,2024-05-23 03:48:10.086000+00:00,1002.02,13.89,16.88,81.84
694,2024-05-23 03:49:10.867000+00:00,1002.03,14.02,16.88,81.12
695,2024-05-23 03:50:10.274000+00:00,1002.05,,16.88,81.02
696,2024-05-23 03:51:10.265000+00:00,1002.06,13.81,22.5,81.53
697,2024-05-23 03:52:11.365000+00:00,1002.07,13.7,22.5,82.28
698,2024-05-23 03:53:10.655000+00:00,1002.09,13.63,22.5,82.38
699,2024-05-23 03:54:10.653000+00:00,1002.1,13.41,22.5,83.64
700,2024-05-23 03:55:11.370000+00:00,,13.54,28.12,83.54
701,2024-05-23 03:56:10.933000+00:00,,13.75,28.12,82.59
702,2024-05-23 03:57:10.954000+00:00,,13.77,28.12,82.48
703,2024-05-23 03:58:11.883000+00:00,,13.82,28.12,82.04
704,2024-05-23 03:59:11.277000+00:00,,13.67,33.75,82.28
705,2024-05-23 04:00:11.307000+00:00,,13.48,33.75,83.23
706,2024-05-23 04:01:11.477000+00:00,,13.39,33.75,83.84
707,2024-05-23 04:02:11.613000+00:00,,13.41,33.75,83.95
708,2024-05-23 04:03:11.634000+00:00,1002.23,13.33,33.75,84.09
709,2024-05-23 04:04:11.804000+00:00,1002.24,13.44,39.38,84.15
710,2024-05-23 04:05:11.916000+00:00,1002.24,13.55,39.38,83.44
711,2024-05-23 04:06:11.991000+00:00,1002.25,13.69,39.38,82.89
712,2024-05-23 04:07:12.119000+00:00,1002.26,13.62,39.38,82.89
713,2024-05-23 04:08:12.332000+00:00,1002.26,13.55,39.38,83.44
714,2024-05-23 04:09:12.403000+00:00,1002.26,13.55,39.38,83.34
715,2024-05-23 04:10:12.465000+00:00,1002.27,13.66,39.38,82.99
716,2024-05-23 04:11:12.711000+00:00,1002.27,13.79,45.0,82.34
717,2024-05-23 04:12:12.734000+00:00,1002.28,13.87,45.0,81.93
718,2024-05-23 04:13:12.800000+00:00,1002.27,13.82,45.0,81.87
719,2024-05-23 04:14:12.974000+00:00,1002.25,13.82,45.0,82.38
720,2024-05-23 04:15:13.023000+00:00,1002.25,13.89,50.62,81.84
721,2024-05-23 04:16:13.165000+00:00,1002.24,13.88,50.62,81.73
722,2024-05-23 04:17:13.396000+00:00,1002.23,13.81,50.62,81.98
723,2024-05-23 04:18:13.453000+00:00,1002.23,13.55,,83.03
724,2024-05-23 04:19:13.551000+00:00,1002.23,13.33,,83.98
725,2024-05-23 04:20:13.678000+00:00,1002.23,13.28,,84.5
726,2024-05-23 04:21:13.738000+00:00,1002.23,13.46,,84.05
727,2024-05-23 04:22:13.928000+00:00,1002.25,13.45,56.25,83.84
728,2024-05-23 04:23:14.086000+00:00,,13.52,56.25,83.34
729,2024-05-23 04:24:14.102000+00:00,1002.27,13.42,61.88,83.84
730,2024-05-23 04:25:14.241000+00:00,1002.28,13.59,61.88,83.64
731,2024-05-23 04:26:14.658000+00:00,,,67.5,82.59
732,2024-05-23 04:27:14.528000+00:00,1002.31,13.69,67.5,82.68
733,2024-05-23 04:28:14.662000+00:00,1002.32,,67.5,
734,2024-05-23 04:29:14.985000+00:00,1002.32,,73.12,
735,2024-05-23 04:30:14.952000+00:00,1002.33,13.73,,
736,2024-05-23 04:31:15.033000+00:00,1002.34,13.57,,83.23
737,2024-05-23 04:32:15.193000+00:00,1002.35,13.45,,84.05
738,2024-05-23 04:33:15.271000+00:00,1002.35,13.49,,84.05
739,2024-05-23 04:34:15.323000+00:00,1002.36,13.64,,83.4
740,2024-05-23 04:35:15.546000+00:00,1002.36,13.64,,83.2
741,2024-05-23 04:36:15.624000+00:00,1002.36,13.51,,83.74
742,2024-05-23 04:37:15.760000+00:00,1002.38,13.49,,84.15
743,2024-05-23 04:38:16.059000+00:00,1002.38,13.51,84.38,84.15
744,2024-05-23 04:39:16.010000+00:00,1002.39,13.45,84.38,84.35
745,2024-05-23 04:40:16.154000+00:00,1002.4,,84.38,
746,2024-05-23 04:41:16.368000+00:00,1002.42,,84.38,
747,2024-05-23 04:42:16.426000+00:00,1002.41,13.63,84.38,
748,2024-05-23 04:43:16.580000+00:00,,13.73,84.38,83.4
749,2024-05-23 04:44:16.680000+00:00,,13.82,84.38,83.2
750,2024-05-23 04:45:16.704000+00:00,,13.73,84.38,83.6
751,2024-05-23 04:46:16.907000+00:00,,13.81,78.75,83.36
752,2024-05-23 04:47:17.033000+00:00,,13.81,78.75,82.85
753,2024-05-23 04:48:17.261000+00:00,,13.84,,83.06
754,2024-05-23 04:49:17.218000+00:00,,13.97,,82.65
755,2024-05-23 04:50:17.434000+00:00,,14.03,,82.14
756,2024-05-23 04:51:18.385000+00:00,,13.96,,82.45
757,2024-05-23 04:52:17.565000+00:00,,13.99,,82.34
758,2024-05-23 04:53:17.730000+00:00,1002.5,13.95,,82.54
759,2024-05-23 04:54:17.727000+00:00,,13.95,101.25,82.45
760,2024-05-23 04:55:17.911000+00:00,1002.5,14.04,101.25,82.14
761,2024-05-23 04:56:18.060000+00:00,1002.5,14.1,106.88,81.9
762,2024-05-23 04:57:18.056000+00:00,1002.5,14.12,106.88,81.59
763,2024-05-23 04:58:18.258000+00:00,1002.5,14.1,112.5,81.7
764,2024-05-23 04:59:18.371000+00:00,1002.5,14.18,112.5,81.59
765,2024-05-23 05:00:18.428000+00:00,1002.5,14.33,112.5,80.94
766,2024-05-23 05:01:18.606000+00:00,,14.47,112.5,
767,2024-05-23 05:02:18.792000+00:00,,,118.12,
768,2024-05-23 05:03:18.858000+00:00,,,118.12,
769,2024-05-23 05:04:18.940000+00:00,,,118.12,
